2.92 3.02   13.087630    0.041667    0.480710   -0.974860    0.083333    0.363107    3.349359    0.125000    0.057606   -1.849228    0.166667    0.382805   -1.136143    0.208333    0.106195   -4.030488    0.250000    0.153750    1.047932
2.93 3.03   13.067919    0.041667    0.463980   -0.986906    0.083333    0.329971    3.424962    0.125000    0.047900   -1.697293    0.166667    0.389885   -1.124938    0.208333    0.089001   -4.047596    0.250000    0.143142    1.042736
2.94 3.04   13.047940    0.041667    0.485843   -0.939841    0.083333    0.328085    3.297575    0.125000    0.068339   -1.724913    0.166667    0.393967   -1.113237    0.208333    0.077787   -3.920581    0.250000    0.138545    1.048586
2.95 3.05   13.027692    0.041667    0.482936   -0.932887    0.083333    0.304678    3.380609    0.125000    0.073010   -1.637040    0.166667    0.403412   -1.095444    0.208333    0.066545   -4.084368    0.250000    0.128860    1.129930
2.96 3.06   13.007171    0.041667    0.486798   -0.942845    0.083333    0.321635    3.361134    0.125000    0.079646   -1.590809    0.166667    0.410305   -1.119256    0.208333    0.059110   -4.202460    0.250000    0.127458    1.102953
2.97 3.07   12.986377    0.041667    0.497463   -0.960306    0.083333    0.318804    3.324416    0.125000    0.085480   -1.627939    0.166667    0.416795   -1.108578    0.208333    0.050361   -4.291975    0.250000    0.129114    1.253523
2.98 3.08   12.965305    0.041667    0.495627   -0.959697    0.083333    0.308270    3.353581    0.125000    0.082547   -1.642073    0.166667    0.417174   -1.087449    0.208333    0.051139   -4.357338    0.250000    0.128976    1.216561
2.99 3.09   12.943955    0.041667    0.451903   -1.002475    0.083333    0.283563    3.521771    0.125000    0.054375   -1.566700    0.166667    0.416260   -1.088326    0.208333    0.053131   -4.496382    0.250000    0.124796    1.275699
3.00 3.10   12.922323    0.041667    0.435254   -1.037153    0.083333    0.283382    3.458746    0.125000    0.050325   -1.773329    0.166667    0.407531   -1.072379    0.208333    0.037926   -4.405617    0.250000    0.118305    1.248188
3.01 3.11   12.900408    0.041667    0.416102   -1.030945    0.083333    0.280256    3.546254    0.125000    0.046843   -1.760267    0.166667    0.402892   -1.025623    0.208333    0.041074   -4.504098    0.250000    0.124151    1.245723
3.02 3.12   12.878207    0.041667    0.403329   -1.023011    0.083333    0.270170    3.561221    0.125000    0.053210   -1.870542    0.166667    0.394705   -1.057899    0.208333    0.039450   -4.680539    0.250000    0.123871    1.254696
3.03 3.13   12.855719    0.041667    0.412436   -1.041715    0.083333    0.272909    3.491563    0.125000    0.059600   -1.818823    0.166667    0.394955   -1.092549    0.208333    0.048548   -4.723704    0.250000    0.122181    1.180806
3.04 3.14   12.832940    0.041667    0.411977   -1.035356    0.083333    0.274828    3.471073    0.125000    0.063280   -1.886444    0.166667    0.404082   -1.087015    0.208333    0.053676   -4.784459    0.250000    0.113291    1.113149
3.05 3.15   12.809870    0.041667    0.411562   -1.020970    0.083333    0.268613    3.487509    0.125000    0.059439   -1.868868    0.166667    0.406639   -1.093675    0.208333    0.065677   -4.830092    0.250000    0.110176    1.074940
3.06 3.16   12.786505    0.041667    0.420651   -1.007351    0.083333    0.234209    3.431128    0.125000    0.070485   -1.998173    0.166667    0.417635   -1.056861    0.208333    0.049039   -5.042833    0.250000    0.104598    1.078819
3.07 3.17   12.762844    0.041667    0.432663   -1.016575    0.083333    0.238792    3.503042    0.125000    0.060253   -2.076160    0.166667    0.423589   -1.028708    0.208333    0.054562   -5.138325    0.250000    0.096562    0.934087
3.08 3.18   12.738885    0.041667    0.428251   -1.032895    0.083333    0.224147    3.502738    0.125000    0.060681   -2.066374    0.166667    0.420038   -1.025832    0.208333    0.055740   -5.164456    0.250000    0.087054    0.959497
3.09 3.19   12.714626    0.041667    0.466625   -1.017234    0.083333    0.229780    3.353180    0.125000    0.088066   -2.078822    0.166667    0.431790   -0.997707    0.208333    0.053189   -5.154465    0.250000    0.090214    0.833600
3.10 3.20   12.690065    0.041667    0.461208   -1.013494    0.083333    0.214898    3.511576    0.125000    0.071680   -2.109240    0.166667    0.436116   -0.991480    0.208333    0.061773   -5.197073    0.250000    0.092448    0.981188
3.11 3.21   12.665200    0.041667    0.460765   -1.060509    0.083333    0.214177    3.504706    0.125000    0.070210   -2.014589    0.166667    0.436578   -1.007553    0.208333    0.067507   -5.330485    0.250000    0.078547    0.936328
3.12 3.22   12.640029    0.041667    0.460822   -1.104725    0.083333    0.200753    3.472434    0.125000    0.065283   -1.899641    0.166667    0.456042   -1.005150    0.208333    0.061307   -5.393508    0.250000    0.076595    0.922814
3.13 3.23   12.614550    0.041667    0.455102   -1.105972    0.083333    0.194099    3.541487    0.125000    0.065797   -2.117159    0.166667    0.463051   -0.991932    0.208333    0.060018   -5.485328    0.250000    0.071240    0.952964
3.14 3.24   12.588762    0.041667    0.423204   -1.217898    0.083333    0.197389    3.636719    0.125000    0.045584   -2.075938    0.166667    0.459640   -0.983131    0.208333    0.069046   -5.721815    0.250000    0.068869    0.922988
3.15 3.25   12.562664    0.041667    0.431223   -1.233567    0.083333    0.176996    3.532901    0.125000    0.050510   -2.367645    0.166667    0.462477   -0.956353    0.208333    0.059544   -5.882421    0.250000    0.070029    0.910726
3.16 3.26   12.536253    0.041667    0.416745   -1.239090    0.083333    0.193746    3.616015    0.125000    0.038627   -2.481598    0.166667    0.441777   -0.938299    0.208333    0.062474   -5.511284    0.250000    0.062802    0.901533
3.17 3.27   12.509528    0.041667    0.399721   -1.265589    0.083333    0.169445    3.581859    0.125000    0.050996   -2.483115    0.166667    0.439700   -0.954708    0.208333    0.059753   -5.699835    0.250000    0.056311    1.031455
3.18 3.28   12.482487    0.041667    0.409395   -1.303761    0.083333    0.159663    3.575230    0.125000    0.038947   -2.457893    0.166667    0.450766   -0.950607    0.208333    0.059258   -5.697773    0.250000    0.054713    0.940456
3.19 3.29   12.455129    0.041667    0.406876   -1.333755    0.083333    0.151497    3.547545    0.125000    0.036080   -2.467034    0.166667    0.441961   -0.960268    0.208333    0.058059   -5.783130    0.250000    0.037402    0.961617
3.20 3.30   12.427453    0.041667    0.411679   -1.339162    0.083333    0.129585    3.398118    0.125000    0.047076   -2.427771    0.166667    0.438036   -0.949424    0.208333    0.069473   -5.951692    0.250000    0.033855    0.629750
3.21 3.31   12.399458    0.041667    0.428693   -1.308310    0.083333    0.126207    3.581547    0.125000    0.056206   -2.560094    0.166667    0.445309   -0.923822    0.208333    0.075657   -5.983965    0.250000    0.034296    0.731236
3.22 3.32   12.371141    0.041667    0.427371   -1.330815    0.083333    0.113976    3.629329    0.125000    0.055739   -2.495596    0.166667    0.442890   -0.917210    0.208333    0.087892   -5.943915    0.250000    0.030171    0.613007
3.23 3.33   12.342503    0.041667    0.423931   -1.361227    0.083333    0.108077    3.686268    0.125000    0.057649   -2.353031    0.166667    0.429734   -0.891198    0.208333    0.089573   -6.063552    0.250000    0.026606    0.392658
3.24 3.34   12.313541    0.041667    0.452990   -1.282161    0.083333    0.092976    3.681956    0.125000    0.077172   -2.287738    0.166667    0.434353   -0.885060    0.208333    0.085182   -6.007887    0.250000    0.025321    0.242672
3.25 3.35   12.284255    0.041667    0.445766   -1.315626    0.083333    0.106225    3.916421    0.125000    0.074632   -2.318600    0.166667    0.431114   -0.899767    0.208333    0.094648   -6.048214    0.250000    0.023775   -0.077339
3.26 3.36   12.254644    0.041667    0.448296   -1.378240    0.083333    0.104316    4.004102    0.125000    0.074109   -2.343246    0.166667    0.436152   -0.927783    0.208333    0.098826   -6.193862    0.250000    0.023275   -0.403648
3.27 3.37   12.224707    0.041667    0.446245   -1.403095    0.083333    0.111103    4.143007    0.125000    0.064492   -2.361948    0.166667    0.439360   -0.949498    0.208333    0.099516   -6.173885    0.250000    0.029851   -0.562151
3.28 3.38   12.194443    0.041667    0.420004   -1.496359    0.083333    0.131472    4.212293    0.125000    0.060590   -2.464866    0.166667    0.434036   -0.944539    0.208333    0.119447   -6.315059    0.250000    0.031702   -0.955476
3.29 3.39   12.163852    0.041667    0.426456   -1.463367    0.083333    0.105571    4.214613    0.125000    0.067167   -2.617696    0.166667    0.436868   -0.946590    0.208333    0.121727   -6.335968    0.250000    0.039773   -0.729524
